title,label
"Hasta tutuklu Kemal Gömi’ye ilişkin başvuruyu değerlendiren AİHM, Türkiye'yi işkenceden tazminata mahkum etti.",0
Gazeteci Metin Göktepe mezarı başında anıldı,0
Uzmanlar: IŞİD ve PYD ulus-ötesi terör saldırılarında işbirliğine gidebilir,0
İstanbul Fatih'te üç katlı ahşap bina çöktü,0
Amsterdam Belediye Başkanı: Fuhuşun turist çekmesi aşağılayıcı ve kabul edilemez,0
Mike Pence: AB Juan Guaido'yu Venezuela'nın meşru lideri olarak tanımalı,0
Arnavutluk'ta eylem yapan muhalifler hükümet binasına saldırdı,0
Çöküş filminde Adolf Hitler’i oynayan İsviçreli oyuncu Bruno Ganz hayatını kaybetti,0
27 askerin öldüğü saldırının ardından İran'dan Pakistan'a tehdit: Bedel ödenecek,0
NBA: Enes Kanter Portland Trail Blazer ile anlaştı,0
"Nijerya'da devlet başkanlığı seçimleri ertelendi, güvenlik endişesi arttı",0
Twitter'a düzeltme değil 'açıklama' seçeneği gelecek,0
Diyanet İşleri Başkanı: Sigaranın haram olduğunu milletimize anlatmalıyız,0
"'Kuzey Kore lideri Kim, Trump ile ikinci zirve için 25 Şubat'ta Vietnam'da olacak'",0
"Mimarlar Odası Ankara Şubesi, Ankapark’ın giriş kapısının 19 milyon liraya yaptırıldığı iddiasını Ankara Büyükşehir Belediyesi’ne sordu.",0
"“Bu suça ortak olmayacağız"" bildirisini imzaladığı için “Terör örgütü propagandası” suçundan yargılanan üç akademisyenin duruşması 25 Mart’a ertelendi",0
Dağ aslanını boğarak öldüren Kauffman yaşadıklarını anlattı,0
Açlık grevindeki tutukluların yakınları ölümler olmadan açlık grevindeki tutukluların taleplerinin kabul edilmesi için hükümete çağrı yaptı.,0
"CHP İzmir Buca İlçe Başkan adayı olarak açıkladığı Suat Nezir'i geri çekti, Eski Buca Belediye Meclisi Grup Başkanvekili Erhan Kılıç aday gösterildi.",0
"Merkez Bankası Aralık 2018 dönemi verilerine göre özel sektörün yurt dışı kredi borcu 10,9 milyar dolar azaldı.",0
"Vanlı hal komisyoncuları, hükümetin yüksek fiyatlardan kendilerini sorumlu tutmasına tepki gösterdi.",0
"DSP, 2014 yılında aday gösterdiği eski İstanbul Barosu Başkanı Muammer Aydın'ı İstanbul Büyükşehir Belediye Başkan adayı olarak gösterdi. ",0
‘FETÖ’ soruşturmasında itirafçı olan A.S.E.'nin ifadelerini haberleştirdiği için yargılanan gazeteci Murat Güreş yeniden hakim karşısına çıktı.,0
"TGC, Peribacaları'ndaki kaçak yapıları haber yapan İHA Muhabirine dönük ölüm tehditlerini kınadı.",0
HDP Eski Genel Başkanı Selahattin Demirtaş 104 gündür açlık grevinde olan Leyla Güven ile ilgili AP ve AKPM üyesi parlamenterlere mektup yazdı.,0
"ABD Başkanı Donald Trump, Venezuela ordu mensuplarının ‘kendi geleceklerini ve hayatlarını riske attığını’ söyledi.",0
"Iğdır'ın Suveren köyünde okul müdürü görevinde bulunan Celal Çarklı, odasında silahlı saldırıya uğradı. Çarklı'nın durumunun iyi olduğu belirtildi.",0
İstanbul Bahçelievler’de eşi Alime Demirdağ’ı öldüren Kenan Demirdağ için savcı mütalaa verdi; ağırlaştırılmış müebbet hapis cezası istedi.,0
"AKP, Kars'ta Ensar Erdoğdu’nun belediye başkan adaylığını geri çekti. AKP, yerel seçimde MHP'nin adayını destekleyecek.",0
İdris Naim Şahin'in Saadet Partisi’nin Ordu Büyükşehir Belediye Başkan adayı olduğu aktarıldı.,0
Düzce’deki Atatürk Devlet Hastanesi ve Akçakoca Devlet Hastanesinde ‘hal-hatır’ ekipleri kuruldu. Ekipler hastalara durumlarını soruyor.,0
"ABD'li Senatör Bernie Sanders, 2020 yılında yapılacak başkanlık seçimlerinde aday olacağını açıkladı.",0
"Çevre ve Şehircilik Müdürlüğü, Spil Dağı Milli Parkı’na 32,5 metre mesafede taş ocağı açılması için onay verdi. Köylüler ise tepkili.",0
Köprü geçiş ihlalleri için kesilen para cezalarının iadesi için başvuru süresi 28 Şubat’ta dolacak.,0
KPSS'de alanında Türkiye birincisi olmasına rağmen mülakatta elenen Deniz Eren Demir ve benzer haksızlığa uğrayan öğretmenler Meclisteydi.,0
Ankara'da eylemde gözaltına alınırken polis tarafından cinsel tacize uğrayan Merve Demirel suç duyurusunda bulundu.,0
BASKİ’nin Altınkum mahallesindeki atık arıtma tesisinin kapasitesini artırma projesine yöre halkı tepki gösteriyor.,0
"ABD, Kıbrıs’a uyguladığı askeri ambargoyu kaldıracak.",0
CHP Genel Başkanı Kemal Kılıçdaroğlu partisinin grup toplantısında gündemdeki konulara ilişkin değerlendirmelerde bulundu.,0
"HDP, İstanbul'un 15 ilçesinde aday gösterecek. 9 ilçe için ise tartışmalar devam ediyor. ",0
Japonya Venezuela’da kendini devlet başkanı ilan eden Juan Guaido'yu geçici başkan olarak tanıdıklarını açıkladı.,0
Cumhurbaşkanı Erdoğan teyze oğlu Recep Ali Er’i KYK Genel Müdürü olarak atadı.,0
"Çevre ve Şehircilik Bakanı Bakanı Murat Kurum, en riskli alanların 3 ay içinde Bakanlığa bildirilmesi gerektiğiyle ilgili 81 ile genelge gönderdi.",0
HDP Eş Genel Başkanı Sezai Temelli hakkında Van'da yaptığı bir konuşmayla ilgili soruşturma başlatıldı.,0
HDP Eş Genel Başkanı Pervin Buldan partisinin grup toplantısında gündemdeki konulara ilişkin değerlendirmelerde bulundu.,0
"TMMOB Kimya Mühendisleri Odası, Manisa'da Çaldağı nikel madeni projesinde kullanılacak 18 milyon ton sülfürik asitin zararı konusunda uyardı.",0
"Oyuncu Berna Laçin, sosyal medya paylaşımı yüzünden hakkında açılan davada beraat ettiğini duyurdu. ",0
"Çöp ithalatını itiraf eden Çevre ve Şehircilik Bakanı Murat Kurum, ithal edilen çöp miktarını ve zararlı madde bulunup bulunmadığını yanıtlamadı.",0
"Cezaevindeki 12 tutuklu, kardan insana zafer işareti için yaptırdığı için ceza aldı. Yönetim, zafer işaretini ""terör örgütü"" simgesi kabul etti.",0
"20. yüzyılın en meşhur ve tartışmalı fotoğraflarından ""Hemşireyi öpen denizci""nin denizcisi George Mendonsa yaşamını yitirdi.",0
Afganistan’da Taliban militanları askeri karakola saldırdı. Saldırıda 5 kişi öldü.,0
"İstinaf Mahkemesi, Cumhuriyet gazetesi davasında verilen cezaları onadı. Karara göre cezası 5 yılın altında olan 8 kişi yeniden cezaevine girecek. ",0
"Japonya’nın ikinci büyük araç üreticisi Honda, Türkiye ve İngiltere'deki fabrikalarını kapatma kararı aldı.",0
"Adana'da, öğrencilerine cinsel istismarda bulunduğu ileri sürülen Türkçe öğretmeni A.T. tutuklandı.",0
"Beyaz Saray önünde toplanan çok sayıda aktivist, ABD Başkanı Donald Trump'ın ‘ulusal acil durum’ kararını protesto etti.",0
Marmara'da yoğun sis nedeniyle iptal edilen İstanbul Şehir Hatları seferleri tekrar başladı.,0
"Yerel seçimde EMEP'in desteklediği bağımsız belediye başkan adayları, sokaklardan fabrikalara emekçilerin yer aldığı halk meclislerini işaret etti.",0
"Evrensel'in eski sorumlu yazı işleri müdürleri Çağrı Sarı ve Cem Şimşek hakim karşısına çıktı. Çağrı Sarı'nın davası ertelendi, Cem Şimşek beraat etti",0
"EMEP İl Başkanı Emine Uyar ile partisinin seçim tutumunu, büyükşehir belediyenin yerel yönetim anlayışını ve CHP’nin adayı Soyer üzerine konuştuk.",0
İnsanlar hatırlamak için beyinlerini kullanır. Karınca kolonileri de bunu yapabilir mi? Bu soru başka bir soruya neden olur: Hafıza nedir?,0
"Bülent Ulus ve Hakan Güngör, “Parola 555K: Bir Başkaldırının Sıradışı Öyküsü” kitabında 27 Mayıs öncesi öğrenci gençlik hareketini masaya yatırdı.",0
68 Kuşağı'nın devrimci gençlik önderlerinden Ulaş Bardakçı 19 Şubat 1972'de Arnavutköy'de polisler tarafından öldürüldü.,0
"Gençlik ve Spor Bakan Yardımcılığına Halis Yunus Ersöz, Gençlik Hiz. Genel Müd.'ne Emre Topoğlu, Kredi ve Yurtlar Genel Müd.'ne Recep Ali Er atandı.",0
Maraş'ta müstakil evde çıkan yangında mülteci ailenin 2 aylık bebeği hayatını kaybetti.,0
Mısır'ın başkenti Kahire'nin El-Ezher bölgesinde intihar saldırısı düzenlendi.,0
"Aydın’ın Efeler ilçesinde elektrikçi Sinan Karayiğit, halı yıkama dükkanında arızalanan dinamoyu tamir ederken akıma kapılarak yaşamını yitirdi.",0
41 yaşındaki Döndü Ş.'yi öldüren zanlının eşine şiddet uyguladığı için 6 ay süreli uzaklaştırma kararı bulunduğu öğrenildi.,0
"Spor Toto Süper Lig'de 22'nci haftanın kapanış maçında Başakşehir, Antalyaspor'u deplasmanda 1-0 mağlup etti.",0
2010'daki Komiser Yardımcılığına Geçiş Sınavı'na ilişkin soruşturma kapsamında Kayseri ve Mersin'de gözaltına alınan 5'er kişi tutuklandı.,0
Sakarya'daki bir yem fabrikasında yük indirme işlemi sırasında kamyon ve forkliftin arasına sıkışan Recep Aktaş yaşamını yitirdi.,0
"TBMM Başkanıyken İBB Başkan Adayı olan Binali Yıldırım, Meclis Başkanlığı görevinden çekildiğini açıkladı. Yıldırım Görevini Celal Adan'a devretti.",0
"Ankara Emniyet Müdürlüğü, gözaltına alınan ve polisin tacizine uğrayan M.D için ""Kardeşiyle terör örgütü eylemlerine katıldı, babası FETÖ üyesi"" dedi.",0
"Demirören-Scientific Games ile beraber İddaa ihalesine giren Turkcell iştiraki İnteltek, düzenlenen ihale konusunda itirazda bulundu.",0
"İYİ Parti 32'si ilçe, 24'ü belde olmak üzere 56 belediye başkan adayını açıkladı.",0
IKBY parlamentosunda KYB'nin katılmadığı oylamada KDP'nin kadın adayı Vala Ferid parlamento geçici başkanı olarak seçildi.,0
"Bartın'daki bir çimento fabrikasında ek bina inşaatında çalışan 25 yaşındaki kaynak ustası Recep Kul, 10 metre yükseklikten düşerek yaşamını yitirdi.",0
"Ceyhun Atuf Kansu için ilk toplantı, 12 Mart’ta İstanbul’da Kadir Has Üniversitesinde gerçekleşecek.",0
"Kocaeli'nin Kandıra ilçesinde cumartesi günü karaya oturan Letonya bandıralı gemi, römorkör yardımıyla kurtarıldı.",0
Van’ın Saray ilçesinde saat 19.31’de 4.0 büyüklüğünde deprem meydana geldi.,0
Alman filozof Karl Marx'ın mezarına son iki haftada 2'nci saldırı,0
Malezya'da iktidardan muhalefete rüşvetin ses kaydı doğru çıktı,0
Bakan Akar'dan güvenli bölge ve S-400 açıklaması,0
Zimbabve: Altın arayan 22 madencinin cansız bedenine ulaşıldı,0
69. Uluslararası Berlin Film Festivalinde Altın Ayı ödülünü Synonyms filmi kazandı,0
NBA All Star 2019: Shaquille O'neal üzerinden atlayan Diallo smaç yarışmasını kazandı,0
Uçak kazasında hayatını kaybeden Arjantinli futbolcu Sala son yolculuğuna uğurlandı,0
"Papa cinsel tacizle topyekün mücadele çağrısı yaptı, kurbanlar yetersiz buldu",0
ABD'nin Venezuela için gönderdiği insani yardım malzemeleri Kolombiya'ya ulaştı,0
Paris'te bulunan İkinci Dünya Savaşı'na ait bombanın imhası için bölge sakinleri tahliye edildi,0
"Nauert, ABD'nin BM Daimi Temsilciliği adaylığından çekildi",0
Cinsel şiddet hükümlüsü 'İtalyan Tarzan' saklandığı ormanda yakalandı,0
Avrupa'da 2018'de turist sayısını en fazla artıran ülke Türkiye oldu,0
Terör saldırısının ardından Keşmirli Müslümanlara yönelik toplumsal baskı arttı,0
ABD'nin çekilmesine Fransa'dan tepki: Suriye'deki ortağımız SDG'yi bölgede yalnız bırakmayalım,0
"İran, 27 askerin öldüğü saldırının ardından Pakistan büyükelçisini bakanlığa çağırdı",0
Guaido: Venezuela halkına hizmet edeceksem canımı vermeye razıyım,0
Esad'dan SDG'ye: Ülkenizi savunmazsanız Türkiye'ye köle olursunuz,0
'Devlet başkanını ABD getirdi' diyen Haitililer Putin'den yardım istedi,0
İsrail ve Polonya arasındaki 'soykırım' gerilimi tekrar alevlendi,0
İran yüksek seyir füzeleriyle donattığı yerli denizaltını tanıttı: ABD üsleri menzilde,0
Avustralya'da köpek balığının saldırısına uğrayan sörfçünün durumu ciddi,0
İran Dışişleri Bakanı Zarif: İsrail ve ABD savaş istiyor,0
İsrail'den Filistin'e gönderdiği vergilerde kesinti kararı,0
ABD Eski Başkan Yardımcısı Joe Biden: Amerika bir utanç kaynağı,0
Cezayir: 81 yaşındaki Bouteflika'nın 5. dönem başkanlık adaylığına tepkiler büyüyor,0
ABD'den SDG'ye uyarı: Esad yönetimi ile işbirliğine giderse ortaklığımız biter,0
Maduro yönetimi Avrupa Parlamentosu üyelerini havaalanından geri gönderdi,0
İngiliz hava yolu şirketi Flybmi Brexit yüzünden iflas ettiğini duyurdu,0
NBA All-Star'da LeBron'un takımı Durant ile gülen taraf oldu,0
Brexit öncesi siyasilerin verdiği vaatleri ilan panolarına asan '4 emekçi baba',0
Pakistan ve Suudi Arabistan arasında 20 milyar dolarlık yatırım anlaşması,0
Japonya Başbakanı Abe'nin Trump'ı ABD'nin ricasıyla Nobel'e aday gösterdiği iddia edildi,0
Keşmir gerilimi tırmanıyor: Pakistan Yeni Delhi büyükelçisini geri çağırdı,0
Berlin: Avrupalı IŞİD militanlarının dönüşüne hazır değiliz,0
Azerbaycan İsrail'den milyonlarca dolarlık kamikaze drone alıyor,0
Suudi Veliaht Prens Muhammed bin Selman'ın Manchester United'ı satın alacağı iddialarına yalanlama,0
"CHP Beyoğlu Belediye Başkan Adayı Alper Taş, ""Bütün Beyoğlu’ya egemen olacak bir dayanışma ağı kuracağız"" dedi.",0
"Tez-Koop-İş üyesi işçiler, LC Waikiki'nin kötü çalışma koşullarına, sendika düşmanlığına son vermesini ve atılan işçilerin geri alınmasını talep etti.",0
"Etimesgut'taki AKP seçim mitinginde konuşan Cumhurbaşkanı Erdoğan, ""20 bin öğretmenin atamasını daha gerçekleştireceğiz"" dedi.",0
Hükümetten patronlara bir kıyak daha: 1 Şubat-30 Nisan arasında işe girenlerin ücreti ve sigorta primi 3 ay boyunca işsizlik fonundan karşılanacak.,0
"Adıyaman'da bir grup gönüllü, ""Çocuklar üşümesin"" kampanyası kapsamında köy okullarında eğitim gören yüzlerce çocuğa kışlık kıyafet sağladı.",0
BİA Medya Gözlem’in 2018 raporuna göre 2018’de en az 125 medya temsilcisi Terörle Mücadele Kanunu ve Türk Ceza Kanunu’ndan mahkum edildi.,0
Yılın ikinci Süper Ay'ı bu gece parıldayacak,0
"PSAKD Diyarbakır Şube Başkanı Cafer Koluman'a, 10 Ekim Katliamı'na ilişkin paylaşımı nedeniyle ""Cumhurbaşkanına hakaret"" suçlamasıyla dava açıldı.",0
"HDP Eş Genel Başkanı Sezai Temelli, açlık grevindeki Leyla Güven'i evinde ziyaret etti: Sağlık durumu ciddi boyutlara ulaştı, derhal adım atılmalı.",0
Kendisini işkenceden korumak için evli olduğu erkeği silahla vuran Aylin Mamuk'a savcı 24 yıl hapis cezası verilmesini talep etti.,0
Gezi Parkı eylemlerine ilişkin yürütülen soruşturma kapsamında aralarında Osman Kavala'nın da bulunduğu 16 kişi için ağırlaştırılmış müebbet istendi.,0
"21 Şubat Dünya Anadili Günü, her yıl birçok ülkede farklı etkinliklerle kutlanırken, yok edilen ve tehlike altındaki dillere dikkat çekildi.",0
"Erdoğan tarafından Anayasa Mahkemesi üyeliğine atanan AKP'li eski vekil Yıldız Seferinoğlu, düzenlenen törenle yemin etti.",0
"Suriye Devlet Başkanı Beşar Esad’ın Danışmanı Buseyna Şaban, cihatçıların hakimiyetindeki İdlib’e ilişkin açıklamalarda bulundu.",0
"TKDF Başkanı Canan Güllü, KEFEK'e yazdığı açık mektupta İslam Konferansı Örgütü’nün ‘erkeğe saygılı eş’ tanımlamasını reddettiklerini söyledi.",0
"Rusya lideri Vladimir Putin, ulusa sesleniş konuşmasında ABD’nin INF’yi askıya almasına yanıt verdi.",0
"Şampiyonlar Ligi'nde son 16 turu ilk maçlarında sonuç: Schalke 04: 2 Manchester City: 3, Atletico Madrid: 0 - Juventus: 2",0
"AKP’nin İBB adayı Binali Yıldırım, Eyüp Sultan Camii’ni ziyaret etti. Ziyarette cami imamı cemaate Yıldırım için dua ettirdi.",0
Kötü ve yetersiz yemekleri protesto eylemlerinin ardından Başakşehir Şehir Hastanesi inşaatında 3 işçi işten atıldı: Eylemin intikamı alınıyor.,0
"CHP Milletvekili Hakverdi, Kılıçdaroğlu’nun Ozan Arif’e yönelik övgü dolayı sözlerinden dolayı Alevi örgütlerinin tepki göstermesine “haklılar"" dedi.",0
"105 gündür açlık grevinde olan Leyla Güven'in evinin çevresindeki polis ablukasını yerinde gördük, esnafla konuştuk.",0
Metin ve Kemal Kahraman kardeşler Dünya Anadili Günü etkinlikleri kapsamında 23 Şubat’ta Şişli Cemil Candaş Kültür Merkezi Salonunda konser verecek.,0
"'Süper Ay' olarak adlandırılan, Ay'ın Dünya'ya en yakın konuma geldiği doğa olayı dünyanın birçok kentinden izlendi.",0
"CHP Milletvekili Ömer Fethi Gürer, iktidarın 'yerli ve milli' tarım politikasının, ülkeyi tohum, gübre ve ilaçta ithalata mahkûm ettiğini söyledi.",0
"Saadet Partisi Genel Başkanı Temel Karamollaoğlu: Seçilme şansı çok yüksek olarak gördük, kendisini aday olarak gösterdik.",0
Çiğli'de işçilerin bağımsız belediye meclis üyesi DERİTEKS Örgütlenme uzmanı Cihan İşçi oldu. EMEP de Cihan İşçi'yi destekliyor.,0
"Aile Bakanlığının Yaşlılık Şurası'nda konuşan Erdoğan, ""Dinamik, genç nüfus yapısını sağlam tutmalıyız. Bizim gibi ülkeler için nüfus güçtür"" dedi.",0
"CHP Milletvekili Ayhan Barut, kamu kurum ve kuruluşlarında görev yapan 110 bin Yardımcı Hizmetler Sınıfı personeline memur kadrosu verilmesini istedi.",0
"Kayseri Büyükşehir Belediyesi Bağımsız Adayı Eylem Sarıoğlu Aslandoğan, Talas Anayurt semt pazarında kadınlarla ve pazarcılarla bir araya geldi.",0
Finlandiya’da ‘Odin’in Askerleri’ isimli ırkçı örgüt pedofillerin Arap olduğu iddiasıyla pedofil avı çağrısı yaptı. Örgüt hakkında soruşturma açıldı.,0
Aydın Boysan son yolculuğuna uğurlanıyor,0
Fransa'da 'Siyonizm karşıtlığının' anti-semitizm gibi cezalandırılması için kanun teklifi,0
İngiltere’de 7 milletvekili ana muhalefetteki İşçi Partisi'nden istifa etti,0
Elon Musk destekli OpenAI insan gibi metin yazabilen programı tehlikeli buldu yayınlamaktan vazgeçti,0
AB: Yakında Rusya'ya yeni yaptırım kararı alınabilir,0
Bengü bebeğinin cinsiyetini açıkladı,1
"Adıyaman Barosunun düzenlediği ‘Güçlü kadın, Güçlü toplum’ söyleşisinde kadınların kazanılmış haklarını koruyabilmesi için mücadele vurgusu öne çıktı.",0
"Eğitim Sen: Bakan Selçuk eğer bu politikaların uygulanmasında söz ve karar hakkı yoksa bunu kamuoyuyla paylaşmalı, bir adım atmalı.",0
"SES Eş Genel Başkanı Gönül Erden, Birinci Basamak Sağlık Hizmetleri Çalıştayı’nın sonuçlarını açıkladı.",0
Bornova Belediyesi'nde TİS görüşmelerinde anlaşma sağlanamadı. Genel-İş grev kararını perşembe günü işyerine asacak.,0
"HDP, çiftçinin ödeyeceği faiz oranını yüzde 5 artıran, ÖTV zammı öngören torba teklif için muhalefet şerhi verdi.",0
"Mimarlar Odası Ankara Şube Başkanı Tezcan Karakuş Candan, AKP’nin seçimler öncesi gündeme getirdiği yatay mimari vaadini değerlendirdi.",0
AİHM Tekirdağ Cezaevinde bulunan Ruşen Bayar’ın ‘adil yargılanma hakkının ihlaline’ ilişkin başvurusu üzerine Türkiye’yi mahkum etti.,0
Haiti’de yoksulluk ve yolsuzluk nedeniyle başlayan protesto eylemleri hükümetin istifası talebiyle devam ediyor.,0
"Van’da ihraç edilen ve başvurdukları OHAL İnceleme Komisyonu tarafından olumlu yanıt alamayan emekçiler, sorularına yanıt istiyor.",0
"Çanakkale'nin Biga ilçesi, dün sabaha kadar 1.0 ile 4.0 büyüklüğünde toplam 49 deprem ile sallandı.",0
"Mersin'in Silifke ilçesinde tarım işçilerini taşıyan minibüs devrildi, 5 işçi yaşamını yitirdi.",0
"CHP Milletvekili Müzeyyen Şevkin, çağrı merkezi hizmetleri bölümünden mezun olup atama bekleyenlerin sorunlarını TBMM’ye taşıdı.",0
"Ziraat Mühendisleri Odası Adana Şubesi, tanzim satış uygulamasını değerlendirmek üzere basın toplantısı düzenledi.",0
"Döndü Şengül, boşanmak istediği eşi Şükrü Şengül tarafından öldürüldü. Şükrü Şengül'ün 8 yaşındaki kızını istismar ettiği ortaya çıktı.",0
"İzmir’de sendika hakkı için direnişlerini sürdüren Tariş işçileri, Mali Genel Kurul için toplanan delegelere çağrı yaptı.",0
"CHP Avcılar, Buca, Ödemiş ve Adalar ilçe örgütleri YSK'ye sunulan listelere tepki gösterdi. Ödemiş ve Adalar ilçe yöneticileri istifa etti.",0
Rasim Ozan Kütahyalı için verilen cezaları ölçüsüz bulan Yargıtay'ın kararına yerel mahkeme direndi.,0
TBMM Genel Kurulunda süren görüşmeler sırasında HDP’li Ahmet Şık ile AKP’li Özlem Zengin arasında ‘secdeye durma’ tartışması yaşandı.,0
"sahibinden.com’un 4,8 milyar dolara İngiltereli emlak şirketi Marks & Mann’a satılacağı iddia edildi. ",0
Soma Katliamı davasında gerekçeli kararın açıklanması üzerine taraflar istinaf mahkemesine itirazda bulundu.,0
"CHP Milletvekili Aydın Özer, Tarım Bakanlığına bedelsiz olarak verilen tarım ürünlerini TBMM Gündemine taşıdı.",0
"İngiliz parlamentosu milletvekili Joan Ryan, İşçi Partisinden istifa etti.",0
"CHP Milletvekili Murat Emir, Aile Sağlığı Merkezlerinde cari ödemelerin gecikmesi nedeniyle yaşanan sorunları TBMM gündemine taşıdı.",0
"Seçim çalışmalarını sürdüren Kocaeli Büyükşehir Belediyesi Başkan Adayı Reyhan Başaran, Darıca’da fabrika çıkışında işçilerle görüştü.",0
"AKP Milletvekili Özlem Zengin, üniversite öğrencisi Merve Demirel’in polisin cinsel tacizine uğramasını ‘telaş’la açıkladı.",0
Son yıllarda ülkedeki siyasi duruma paralel olarak savaş atmosferi ve saldırılar Amedspor ve Cizrespor'un deplasman maçlarından eksik olmuyor.,0
Ukrayna istihbarat servisi Rusya’nın Ukrayna’da seçim sonrası darbe yapmayı planladığını iddia etti.,0
2019 Yatırım Programı’nda projelerin toplam tutarı belli oldu.,0
İstanbul Sarıyer’de bir inşaata ait istinat duvarı çöktü. Olayda ölen ya da yaralanan olmadı. Duvarın daha önce yine çöktüğü öğrenildi.,0
"Hatay Samandağ’da deprem yaşandı. Depremin şiddetini AFAD 4.0, Kandilli Rasathanesi ise 4.7 olarak açıkladı.",0
"Sony, satış rakamları düşen PS Vita’nın üretimini durdurma kararı aldı.",0
"Muhammed Culani'nin yaralı şekilde Antakya'ya getirildiği iddia edildi. Suriye'deki en etkili cihatçı grubun lideri, çok sayıda katliamın sorumlusu.",0
"Fransız Milletvekili Sebastien Nadot, hükümetin Yemen konusundaki sessizliğine ‘Fransa Yemen’de öldürüyor’ yazılı pankartla tepki gösterdi.",0
"Filistin Devlet Başkanlığı, İsrail'in bölgeyi ‘dini çatışmaya’ sürüklediği uyarısında bulundu.",0
"ABD Başkanı Donald Trump, Güney Koreli mevkidaşıyla Kuzey Kore'yle yapacağı zirve hakkında görüştü.",0
İstanbul'u akşam saatlerinde etkisi altına almaya başlayan sis sabah saatlerinde de etkili oldu. Düşen görüş mesafesi nedeniyle kazalar yaşandı.,0
"Endonezya'nın Maluku Adası açıklarında 5,9 büyüklüğünde deprem meydana geldi.",0
Antep’te zam oranını henüz açıklamayan çok sayıda işyerinde yeniden iş bırakma eylemleri gündeme gelebilir.,0
Vinç bomunun çarpmasıyla ağır yaralanan maden işçisi Mehmet Emin Eroğlu’nun istemediği halde görevli olmadığı yerde çalışmaya zorlandığı bildirildi.,0
"Irkçı saldırılara maruz kalan Amedspor'dan çağrı: “Gelin bir araya gelelim, ön yargıları kaldıralım”",0
"Ovacık'ta kanguru faresi görüntülendi diye haberlere konu olan hayvan, Araptavşanı... Ve nesli de tehlike altında değil.",0
"Saadet Partisi tüm bölgelerde kendi logosu ve adayıyla seçime girecek. SP, 1389 seçim bölgesinde aday çıkararak tüm partileri geride bıraktı.",0
California'da 9 Şubat'ta polis tarafından arabasında vurularak öldürülen rapçi Willie McCoy'un vücuduna 25 kurşunun isabet ettiği belirtildi.,0
Urfa'da motosikletiyle geçtiği güzergahlarda kadınları taciz ettiği iddiasıyla gözaltına alınan kişi tutuklandı.,0
"Kamuoyunda ""Rockçı İmam"" olarak bilinen Ahmet Muhsin Tüzer, Antalya Kaş’tan bağımsız belediye başkan adayı olmaktan vazgeçtiğini duyurdu.",0
"Emek Partisi, İzmir Buca ve Bornova'da destekleyecekleri bağımsız belediye meclis üyesi adaylarını açıkladı.",0
"Van'da Yeni e Dergisi Yazı İşleri Müdürü Hakkı Özdal'ın katılımıyla ""İktidarın kültürü, kültürel iktidar"" konulu söyleşi düzenlendi.",0
"Venezuela Savunma Bakanı Vladimir Padrino Lopez, Trump'a yanıt verdi: Kukla bir yönetim kurmak isteyenlerin cesetlerimizi çiğnemesi gerekecek.",0
İsviçre'nin ünlü kayak merkezi Crans-Montana'da Plaine-Morte kayak pistine çığ düşmesi sonucu kar altında kalanlar kurtarıldı.,0
"S-400 anlaşması: Türkiye, NATO ve Rusya arasında seçim yapmak zorunda kalabilir",0
"Fransa’da bir grup Sarı Yelekli'nin, Yahudi karşıtı açıklamalarından sonra bölünme artıyor",0
"İngiltere'de vegan sayısı 3,5 milyona yükseldi: Nüfusun yüzde 7'si artık hayvansal ürün tüketmiyor",0
Soylu açıkladı: Türkiye'de yaşayan Suriyeli sayısı 3 milyon 644 bin 342,0
İdlib'de bombalı araç saldırısı: En az 15 kişi öldü,0
"İşsizlik, sanayi üretimi, perakende satış hacmi: Ekonomik veriler sorunların büyüdüğünü gösteriyor",0
THY uçağında bir Afgan'ın sınır dışı edilmesini engellemeye çalışan İsveçli genç kıza para cezası,0
Guaido: Venezuela'da bir iç savaş olmayacak çünkü kimse Maduro için risk almayacak,0
Reina'da 39 kişinin hayatını kaybettiği kanlı yılbaşı saldırısının sanığı suçlamaları reddetti,0
TÜİK açıkladı: Türkiye'de son 10 yıldır artan konut satışları 2018'de ilk defa düştü,0
"AP'den seçim anketi: Liberaller ve milliyetçiler oylarını artıracak, iki dev parti kan kaybedecek",0
Mısır'ın başkenti Kahire'de intihar saldırısı: İki güvenlik görevlisi hayatını kaybetti,0
İsrail Ay'a göndermek istediği uzay mekiği Beresheet için gün sayıyor,0
"Brexit yaklaşırken Honda İngiltere’deki araç fabrikasını kapatıyor, 3500 kişi işsiz kalacak",0
Birleşik Arap Emirlikleri 33 anlaşmayla 3.3 milyar doları silaha yatırıyor,0
Lübnan'da dini gruplar resmi nikaha karşı çıkıyor,0
Türkiye’de yabancıların satın aldığı konut sayısı 2018’de yüzde 79 arttı,0
"Şampiyonlar Ligi'nde golcülerin gecesi: Messi, Lewandowski ve Mo Salah sahaya çıkıyor",0
Fransa'da ışın kılıcıyla düello resmen spor oldu,0
İtalyan ve Fransızların üçte biri Birleşik Krallık'ın çoktan AB'den ayrıldığını sanıyor,0
Tunus'ta devrik lider Bin Ali'nin 450 milyon dolarına el konuldu,0
ABD: 16 eyaletten Trump'ın ilan ettiği ulusal acil durumun kaldırılması için dava,0
'Hemşireyi öpen denizci' 96 yaşında hayatını kaybetti,0
NBA ve FIBA ortaklığında Basketbol Afrika Ligi kuruluyor,0
